height,weight,label
181,55,thin
195,91,normal
187,47,thin
176,70,normal
171,49,thin
181,56,thin
192,56,thin
171,58,normal
182,67,normal
186,36,thin
155,39,thin
169,52,thin
162,70,fat
167,89,fat
153,68,fat
181,37,thin
168,61,normal
185,99,fat
162,97,fat
169,76,fat
185,77,normal
200,48,thin
156,65,fat
150,44,normal
195,57,thin
189,93,fat
200,91,normal
157,42,thin
152,80,fat
172,80,fat
159,66,fat
173,56,normal
155,67,fat
166,42,thin
197,55,thin
186,89,fat
179,73,normal
179,90,fat
192,57,thin
171,47,thin
187,42,thin
162,62,normal
189,77,normal
200,93,normal
159,67,fat
167,87,fat
154,75,fat
191,72,normal
168,80,fat
152,67,fat
169,67,normal
172,67,normal
160,54,normal
172,47,thin
179,53,thin
191,98,fat
200,48,thin
181,60,thin
168,37,thin
187,47,thin
161,86,fat
179,68,normal
154,81,fat
170,38,thin
191,37,thin
157,50,normal
157,88,fat
192,63,thin
173,61,normal
153,42,thin
197,55,thin
172,59,normal
154,42,thin
155,82,fat
188,46,thin
160,35,thin
162,43,thin
161,82,fat
197,39,thin
180,67,normal
153,56,normal
170,57,normal
193,90,fat
185,58,thin
199,41,thin
171,77,fat
161,66,fat
196,47,thin
178,49,thin
190,38,thin
184,74,normal
183,87,fat
164,58,normal
192,81,normal
186,82,normal
189,69,normal
195,47,thin
167,90,fat
155,72,fat
193,95,fat
157,60,fat
173,57,normal
194,41,thin
161,42,thin
183,74,normal
157,100,fat
155,89,fat
200,86,normal
185,44,thin
182,54,thin
178,90,fat
159,81,fat
160,99,fat
171,89,fat
191,97,fat
157,98,fat
198,58,thin
184,35,thin
186,69,normal
175,38,thin
173,67,normal
176,35,thin
196,93,fat
181,54,thin
165,46,thin
161,82,fat
195,78,normal
190,43,thin
164,60,normal
150,89,fat
175,93,fat
197,88,normal
170,58,normal
168,95,fat
188,62,thin
172,52,thin
162,54,normal
164,40,thin
157,79,fat
157,46,normal
163,75,fat
160,93,fat
191,93,fat
190,54,thin
177,48,thin
151,71,fat
159,48,normal
197,83,normal
164,52,normal
167,72,fat
152,86,fat
199,78,normal
199,53,thin
190,55,thin
180,92,fat
164,62,normal
195,49,thin
169,46,thin
195,68,thin
176,97,fat
190,46,thin
185,97,fat
152,67,fat
188,43,thin
151,91,fat
154,58,fat
153,90,fat
183,43,thin
188,57,thin
182,42,thin
167,100,fat
152,77,fat
156,40,thin
167,44,thin
168,78,fat
192,59,thin
192,82,normal
162,43,thin
185,72,normal
196,38,thin
168,47,thin
189,88,fat
181,95,fat
156,48,normal
198,75,normal
152,53,normal
183,75,normal
168,54,normal
159,47,normal
172,91,fat
178,85,fat
189,70,normal
195,48,thin
198,44,thin
195,78,normal
173,43,thin
156,77,fat
183,73,normal
160,62,fat
190,59,thin
154,36,thin
174,98,fat
190,65,thin
152,88,fat
151,60,fat
176,89,fat
187,80,normal
187,84,fat
191,45,thin
172,89,fat
179,52,thin
172,77,fat
150,51,normal
176,65,normal
171,99,fat
190,76,normal
175,84,fat
167,94,fat
175,58,normal
192,86,normal
154,96,fat
190,87,fat
193,61,thin
166,43,thin
198,76,normal
180,79,fat
192,49,thin
195,86,normal
175,35,thin
198,49,thin
191,78,normal
164,97,fat
156,75,fat
190,75,normal
186,52,thin
191,54,thin
182,50,thin
176,44,thin
175,63,normal
188,65,thin
155,37,thin
186,78,normal
190,37,thin
196,49,thin
154,81,fat
164,70,fat
164,100,fat
162,76,fat
161,77,fat
161,82,fat
156,49,normal
200,41,thin
182,77,normal
185,41,thin
178,55,thin
160,98,fat
181,79,fat
155,37,thin
161,39,thin
151,99,fat
173,100,fat
182,70,normal
176,60,normal
191,77,normal
193,95,fat
175,42,thin
197,97,fat
164,42,thin
199,92,normal
157,43,thin
198,43,thin
154,80,fat
191,88,fat
179,64,normal
158,96,fat
155,36,thin
153,64,fat
174,90,fat
183,37,thin
156,48,normal
186,90,fat
171,71,fat
155,48,normal
178,42,thin
199,45,thin
160,49,normal
186,65,normal
177,69,normal
188,88,fat
172,41,thin
192,36,thin
176,35,thin
177,89,fat
168,50,thin
191,54,thin
160,72,fat
189,55,thin
186,36,thin
152,42,thin
176,94,fat
153,62,fat
198,52,thin
154,95,fat
155,62,fat
156,65,fat
188,57,thin
196,57,thin
155,71,fat
171,48,thin
176,36,thin
152,60,fat
199,39,thin
150,37,thin
153,64,fat
154,67,fat
187,48,thin
199,43,thin
152,48,normal
169,43,thin
173,50,thin
154,42,thin
164,83,fat
191,90,fat
178,97,fat
198,83,normal
168,86,fat
166,98,fat
169,88,fat
176,36,thin
178,67,normal
159,42,thin
194,65,thin
153,56,normal
152,63,fat
160,73,fat
150,81,fat
185,97,fat
174,87,fat
187,93,fat
159,74,fat
188,62,thin
171,86,fat
162,38,thin
160,71,fat
159,54,normal
161,87,fat
170,52,thin
192,80,normal
197,57,thin
151,40,thin
196,90,normal
173,50,thin
190,59,thin
167,68,fat
153,68,fat
173,62,normal
182,50,thin
169,39,thin
165,58,normal
199,95,normal
192,58,thin
194,97,fat
180,40,thin
164,39,thin
172,57,normal
167,44,thin
157,52,normal
198,50,thin
162,88,fat
186,66,normal
173,39,thin
171,40,thin
163,43,thin
152,81,fat
176,40,thin
161,92,fat
159,76,fat
195,43,thin
168,38,thin
152,65,fat
155,70,fat
195,74,normal
191,58,thin
177,91,fat
150,50,normal
186,82,normal
199,75,normal
178,42,thin
163,59,normal
198,48,thin
188,87,fat
185,35,thin
155,42,thin
192,38,thin
175,83,fat
193,48,thin
180,81,fat
150,82,fat
196,44,thin
154,86,fat
188,98,fat
154,95,fat
154,95,fat
191,68,normal
189,53,thin
195,36,thin
168,46,thin
162,87,fat
164,67,fat
156,48,normal
166,87,fat
181,85,fat
195,88,normal
177,55,thin
167,35,thin
154,97,fat
175,75,fat
150,44,normal
168,71,fat
183,40,thin
182,61,thin
151,86,fat
179,61,normal
191,93,fat
180,94,fat
193,66,thin
187,67,normal
200,40,thin
154,52,normal
180,92,fat
152,85,fat
157,77,fat
166,69,fat
180,36,thin
176,87,fat
192,43,thin
171,99,fat
159,51,normal
182,40,thin
156,83,fat
182,51,thin
199,59,thin
181,86,fat
191,90,fat
166,62,normal
196,89,normal
161,69,fat
200,49,thin
167,51,thin
168,91,fat
181,43,thin
183,71,normal
196,60,thin
194,39,thin
151,82,fat
160,36,thin
158,79,fat
182,46,thin
162,77,fat
152,73,fat
167,92,fat
198,42,thin
189,51,thin
185,52,thin
195,75,normal
174,93,fat
172,39,thin
184,78,normal
170,57,normal
151,92,fat
152,40,thin
179,69,normal
164,46,thin
178,48,thin
175,90,fat
176,61,normal
157,55,normal
200,91,normal
180,78,fat
172,91,fat
166,48,thin
169,42,thin
156,52,normal
154,89,fat
157,44,thin
163,88,fat
196,52,thin
161,65,fat
159,44,thin
180,90,fat
185,73,normal
178,96,fat
171,85,fat
196,61,thin
155,99,fat
159,96,fat
153,50,normal
177,88,fat
188,94,fat
190,95,fat
189,90,fat
169,82,fat
191,36,thin
174,87,fat
178,51,thin
154,48,normal
152,98,fat
187,81,normal
157,77,fat
176,42,thin
163,43,thin
177,87,fat
155,71,fat
193,47,thin
167,62,normal
188,98,fat
186,88,fat
191,52,thin
196,93,fat
196,95,fat
157,66,fat
175,92,fat
195,70,thin
193,75,normal
169,72,fat
157,44,thin
165,99,fat
153,44,normal
191,100,fat
180,78,fat
186,83,normal
183,50,thin
185,52,thin
191,39,thin
161,69,fat
156,90,fat
160,44,thin
150,57,fat
193,61,thin
193,38,thin
183,39,thin
166,65,normal
189,81,normal
152,69,fat
185,87,fat
160,44,thin
187,46,thin
183,64,normal
155,41,thin
200,71,thin
179,99,fat
161,77,fat
168,66,normal
152,97,fat
169,65,normal
156,35,thin
166,87,fat
151,84,fat
180,53,thin
156,76,fat
195,79,normal
161,66,fat
157,60,fat
159,66,fat
150,70,fat
150,58,fat
151,78,fat
166,68,fat
178,91,fat
155,84,fat
193,77,normal
191,81,normal
157,68,fat
198,45,thin
162,58,normal
188,96,fat
197,42,thin
181,63,normal
200,83,normal
191,76,normal
180,78,fat
164,79,fat
160,57,normal
176,98,fat
159,50,normal
196,81,normal
180,52,thin
180,52,thin
163,39,thin
187,82,normal
169,62,normal
167,60,normal
154,71,fat
178,88,fat
178,99,fat
175,89,fat
159,42,thin
181,73,normal
180,71,normal
163,61,normal
191,52,thin
185,73,normal
185,95,fat
166,90,fat
177,89,fat
183,84,fat
172,99,fat
177,62,normal
180,38,thin
200,92,normal
157,86,fat
173,64,normal
151,98,fat
170,94,fat
183,65,normal
172,91,fat
161,35,thin
156,97,fat
192,60,thin
190,39,thin
154,82,fat
194,84,normal
158,98,fat
187,66,normal
158,68,fat
183,68,normal
175,68,normal
152,38,thin
195,93,fat
159,55,normal
189,71,normal
197,74,normal
193,84,normal
177,72,normal
160,39,thin
196,35,thin
174,61,normal
191,61,thin
196,43,thin
182,78,normal
167,86,fat
173,78,fat
173,70,normal
177,99,fat
190,74,normal
159,43,thin
197,69,thin
184,61,thin
158,58,normal
195,71,normal
180,52,thin
193,39,thin
186,49,thin
181,83,fat
175,65,normal
199,83,normal
182,38,thin
154,66,fat
158,82,fat
158,63,fat
197,67,thin
199,100,fat
178,48,thin
197,99,fat
200,40,thin
180,69,normal
189,55,thin
184,36,thin
189,39,thin
174,39,thin
184,68,normal
200,95,normal
171,53,thin
153,40,thin
178,82,fat
166,84,fat
153,84,fat
155,55,normal
188,76,normal
180,37,thin
164,35,thin
193,82,normal
181,35,thin
189,45,thin
197,97,fat
162,88,fat
190,48,thin
195,45,thin
174,58,normal
162,97,fat
153,97,fat
169,55,normal
196,58,thin
190,76,normal
194,84,normal
181,97,fat
193,59,thin
160,63,fat
189,41,thin
151,51,normal
197,44,thin
191,66,thin
191,52,thin
194,77,normal
194,99,fat
160,86,fat
178,66,normal
160,77,fat
177,95,fat
160,52,normal
169,86,fat
165,76,fat
182,88,fat
158,88,fat
190,40,thin
197,93,normal
167,69,fat
166,49,thin
186,88,fat
200,76,normal
153,50,normal
184,39,thin
174,85,fat
155,50,normal
181,37,thin
194,43,thin
153,84,fat
154,35,thin
180,40,thin
185,85,fat
169,65,normal
163,79,fat
183,81,fat
177,61,normal
196,54,thin
157,96,fat
176,64,normal
182,57,thin
152,73,fat
158,55,normal
152,37,thin
150,55,fat
167,71,fat
190,66,thin
163,79,fat
182,49,thin
160,59,normal
178,86,fat
163,90,fat
181,62,normal
189,41,thin
178,78,fat
167,69,fat
179,92,fat
165,64,normal
158,41,thin
168,87,fat
189,67,normal
186,43,thin
192,78,normal
161,61,normal
162,85,fat
183,37,thin
170,55,normal
200,88,normal
176,83,fat
168,77,fat
179,86,fat
190,59,thin
160,83,fat
172,58,normal
200,65,thin
150,47,normal
169,72,fat
168,94,fat
174,78,fat
190,58,thin
193,52,thin
182,49,thin
162,56,normal
153,35,thin
198,58,thin
194,43,thin
179,42,thin
156,100,fat
194,76,normal
155,44,thin
180,35,thin
196,37,thin
158,62,fat
189,89,fat
154,93,fat
172,77,fat
189,41,thin
167,75,fat
174,45,thin
180,43,thin
172,37,thin
194,80,normal
163,94,fat
188,96,fat
157,93,fat
192,64,thin
161,50,normal
179,44,thin
184,99,fat
180,64,normal
165,35,thin
161,50,normal
191,57,thin
154,48,normal
189,59,thin
183,89,fat
182,44,thin
177,94,fat
167,66,normal
159,86,fat
169,81,fat
162,90,fat
199,48,thin
177,69,normal
199,61,thin
161,100,fat
154,43,thin
179,71,normal
187,62,thin
174,91,fat
186,77,normal
163,60,normal
163,89,fat
199,57,thin
170,70,fat
180,55,thin
174,50,thin
171,89,fat
166,59,normal
181,67,normal
191,86,normal
194,80,normal
188,84,normal
163,43,thin
196,56,thin
184,48,thin
181,82,fat
200,52,thin
176,40,thin
196,57,thin
157,62,fat
175,70,normal
165,71,fat
153,64,fat
196,64,thin
150,42,normal
157,44,thin
171,82,fat
186,79,normal
174,43,thin
170,78,fat
197,87,normal
174,74,fat
175,70,normal
170,52,thin
173,46,thin
187,92,fat
152,59,fat
157,76,fat
186,35,thin
195,89,normal
174,68,normal
152,89,fat
181,67,normal
165,40,thin
157,86,fat
165,43,thin
197,46,thin
172,82,fat
177,91,fat
181,55,thin
196,64,thin
186,41,thin
192,40,thin
194,62,thin
197,78,normal
191,53,thin
158,38,thin
195,89,normal
157,71,fat
191,61,thin
185,93,fat
151,83,fat
166,68,fat
174,88,fat
155,37,thin
160,52,normal
175,46,thin
151,40,thin
180,98,fat
187,61,thin
180,70,normal
191,61,thin
174,79,fat
161,85,fat
178,91,fat
198,71,thin
178,62,normal
153,72,fat
189,44,thin
159,47,normal
150,51,normal
182,71,normal
155,55,normal
176,42,thin
174,82,fat
166,68,fat
178,39,thin
199,54,thin
153,51,normal
177,69,normal
155,100,fat
163,62,normal
165,51,normal
177,82,fat
166,35,thin
159,85,fat
183,90,fat
180,83,fat
162,35,thin
187,99,fat
180,40,thin
189,61,thin
153,43,thin
179,75,normal
164,95,fat
171,51,thin
177,82,fat
171,58,normal
184,94,fat
188,66,normal
196,78,normal
169,99,fat
166,89,fat
151,45,normal
176,71,normal
176,56,thin
189,64,thin
194,62,thin
183,50,thin
183,76,normal
199,77,normal
185,74,normal
178,41,thin
172,36,thin
171,78,fat
197,81,normal
195,94,fat
161,52,normal
175,89,fat
183,73,normal
187,95,fat
183,41,thin
186,88,fat
190,41,thin
176,99,fat
165,78,fat
199,75,normal
157,70,fat
172,52,thin
193,79,normal
195,98,fat
187,39,thin
163,97,fat
190,75,normal
186,74,normal
194,70,normal
170,93,fat
200,67,thin
163,84,fat
152,77,fat
182,71,normal
165,38,thin
156,78,fat
187,81,normal
179,80,fat
182,71,normal
180,94,fat
187,36,thin
166,59,normal
158,38,thin
190,67,normal
185,99,fat
176,47,thin
193,71,normal
187,73,normal
198,63,thin
174,72,normal
188,69,normal
167,50,thin
167,47,thin
152,42,thin
160,36,thin
166,85,fat
199,56,thin
152,58,fat
152,77,fat
157,87,fat
164,45,thin
150,100,fat
159,85,fat
188,47,thin
161,42,thin
192,94,fat
178,35,thin
159,39,thin
177,49,thin
184,88,fat
182,64,normal
197,91,normal
164,58,normal
154,40,thin
176,69,normal
187,54,thin
164,47,thin
165,90,fat
192,57,thin
176,68,normal
183,66,normal
156,85,fat
175,94,fat
155,44,thin
159,91,fat
169,69,fat
176,60,normal
187,39,thin
164,76,fat
195,74,normal
165,86,fat
156,43,thin
161,40,thin
159,76,fat
162,38,thin
167,73,fat
160,44,thin
166,38,thin
187,76,normal
160,90,fat
191,97,fat
166,94,fat
199,77,normal
165,40,thin
193,86,normal
188,36,thin
191,80,normal
157,81,fat
200,45,thin
156,68,fat
156,80,fat
189,80,normal
172,35,thin
172,35,thin
185,77,normal
191,69,normal
182,83,fat
193,91,fat
194,41,thin
191,38,thin
177,100,fat
198,94,normal
162,63,fat
163,79,fat
157,85,fat
157,35,thin
177,44,thin
171,66,normal
165,47,thin
158,94,fat
188,92,fat
163,66,fat
181,39,thin
168,87,fat
172,51,thin
161,83,fat
178,70,normal
151,67,fat
196,78,normal
159,95,fat
196,36,thin
177,52,thin
173,98,fat
189,95,fat
199,51,thin
185,64,normal
197,48,thin
157,74,fat
184,100,fat
167,35,thin
155,90,fat
155,75,fat
190,49,thin
159,72,fat
164,36,thin
177,56,thin
184,56,thin
178,82,fat
150,54,fat
184,57,thin
183,66,normal
193,92,fat
191,72,normal
194,44,thin
159,84,fat
150,40,thin
176,55,thin
198,43,thin
190,54,thin
175,62,normal
178,58,thin
187,72,normal
182,86,fat
169,97,fat
154,87,fat
182,94,fat
183,72,normal
174,87,fat
166,75,fat
194,82,normal
174,88,fat
181,48,thin
175,59,normal
174,69,normal
191,47,thin
198,79,normal
195,58,thin
183,41,thin
192,50,thin
192,94,fat
172,38,thin
200,97,fat
152,37,thin
157,74,fat
179,76,normal
164,100,fat
153,41,thin
168,90,fat
184,49,thin
152,93,fat
163,62,normal
153,39,thin
171,51,thin
169,93,fat
189,90,fat
168,86,fat
188,93,fat
166,42,thin
187,37,thin
169,62,normal
168,44,thin
163,93,fat
154,42,thin
193,39,thin
156,94,fat
200,73,thin
173,71,normal
195,87,normal
162,100,fat
184,92,fat
197,80,normal
152,69,fat
186,69,normal
189,72,normal
174,59,normal
154,84,fat
184,71,normal
161,62,normal
187,84,fat
195,96,fat
181,67,normal
154,89,fat
169,95,fat
153,100,fat
185,78,normal
184,88,fat
167,82,fat
180,98,fat
164,74,fat
179,44,thin
193,100,fat
152,97,fat
183,75,normal
158,78,fat
152,81,fat
177,64,normal
180,71,normal
167,83,fat
200,65,thin
199,71,thin
163,84,fat
159,67,fat
198,89,normal
169,60,normal
171,85,fat
154,66,fat
192,51,thin
189,74,normal
190,82,normal
187,40,thin
155,64,fat
156,84,fat
169,83,fat
186,90,fat
196,93,fat
151,50,normal
180,73,normal
173,39,thin
194,96,fat
193,91,fat
197,67,thin
193,79,normal
176,44,thin
158,84,fat
167,99,fat
175,78,fat
196,51,thin
171,35,thin
193,99,fat
188,78,normal
181,62,normal
174,79,fat
186,64,thin
153,44,normal
150,90,fat
186,59,thin
190,85,normal
185,94,fat
192,43,thin
200,95,normal
185,64,normal
182,98,fat
182,38,thin
180,50,thin
174,56,thin
199,92,normal
181,37,thin
182,97,fat
172,67,normal
157,88,fat
166,86,fat
198,36,thin
190,77,normal
152,87,fat
170,46,thin
180,76,normal
172,39,thin
192,77,normal
187,100,fat
178,45,thin
198,48,thin
151,82,fat
178,43,thin
181,66,normal
165,84,fat
180,46,thin
155,63,fat
165,88,fat
159,94,fat
178,35,thin
154,87,fat
157,92,fat
172,63,normal
178,49,thin
196,82,normal
200,64,thin
150,52,normal
170,65,normal
163,100,fat
171,93,fat
154,47,normal
180,38,thin
192,66,thin
169,53,normal
177,96,fat
151,51,normal
200,77,normal
191,37,thin
190,69,normal
187,71,normal
167,45,thin
185,92,fat
170,43,thin
186,60,thin
191,63,thin
184,54,thin
156,92,fat
191,54,thin
168,50,thin
176,53,thin
168,97,fat
167,57,normal
171,36,thin
155,66,fat
182,92,fat
186,97,fat
156,85,fat
163,91,fat
175,67,normal
165,94,fat
177,43,thin
163,51,normal
174,65,normal
154,52,normal
199,50,thin
197,87,normal
190,64,thin
181,96,fat
200,66,thin
155,92,fat
156,86,fat
190,79,normal
159,41,thin
197,54,thin
160,89,fat
162,60,normal
160,71,fat
178,95,fat
181,100,fat
174,44,thin
168,53,normal
179,89,fat
192,94,fat
162,88,fat
183,64,normal
194,38,thin
192,68,thin
158,70,fat
169,95,fat
177,63,normal
162,82,fat
181,95,fat
187,99,fat
172,69,normal
161,58,normal
160,89,fat
187,41,thin
165,41,thin
157,59,normal
176,91,fat
178,99,fat
179,70,normal
193,75,normal
182,89,fat
197,84,normal
180,83,fat
170,97,fat
152,82,fat
179,79,fat
155,77,fat
173,42,thin
168,92,fat
178,78,fat
172,74,fat
154,68,fat
175,65,normal
171,51,thin
185,87,fat
180,76,normal
168,82,fat
166,46,thin
150,53,normal
152,66,fat
159,37,thin
155,73,fat
171,58,normal
155,84,fat
178,91,fat
172,73,fat
160,39,thin
155,61,fat
161,56,normal
189,87,fat
172,95,fat
198,82,normal
174,78,fat
155,42,thin
199,99,fat
175,96,fat
168,64,normal
183,51,thin
199,67,thin
187,91,fat
193,79,normal
194,69,thin
174,96,fat
197,67,thin
180,61,normal
159,96,fat
166,91,fat
159,76,fat
164,74,fat
181,51,thin
187,55,thin
192,91,fat
171,41,thin
196,64,thin
163,38,thin
165,44,thin
176,95,fat
159,39,thin
170,91,fat
157,79,fat
153,89,fat
155,44,thin
150,91,fat
193,72,normal
164,82,fat
200,86,normal
175,76,fat
154,88,fat
186,98,fat
155,45,normal
189,98,fat
188,74,normal
153,100,fat
195,73,normal
157,50,normal
177,100,fat
166,47,thin
184,53,thin
154,44,normal
199,89,normal
166,80,fat
